#ID;TIME;DOSE;ADDL;II;Y;YTYPE;CENS;CELL LINE;DOSE GROUP;DOSECAT;DRUG;DRUGCAT;EXPERIMENT;BW;YTV;KA;V;KE;w0;I
133;11;525;2;1;.;.;.;1;25;25;2;2;2;21.3;.;55;1.4011;3.3978;138.384;0.0077169
133;14;575;1;1;.;.;.;1;25;25;2;2;2;22.8;.;55;1.4011;3.3978;138.384;0.0077169
133;16;575;.;.;.;.;.;1;25;25;2;2;2;23;.;55;1.4011;3.3978;138.384;0.0077169
133;25;.;.;.;1854.816;2;.;1;25;25;2;2;2;21;1854.816;55;1.4011;3.3978;138.384;0.0077169
133;23;.;.;.;1504.1;2;.;1;25;25;2;2;2;21.8;1504.1;55;1.4011;3.3978;138.384;0.0077169
133;21;.;.;.;1431.126;2;.;1;25;25;2;2;2;21.9;1431.126;55;1.4011;3.3978;138.384;0.0077169
133;18;.;.;.;832.8065;2;.;1;25;25;2;2;2;21.5;832.8065;55;1.4011;3.3978;138.384;0.0077169
133;16;.;.;.;609.854;2;.;1;25;25;2;2;2;23;609.854;55;1.4011;3.3978;138.384;0.0077169
133;14;.;.;.;590.646;2;.;1;25;25;2;2;2;22.8;590.646;55;1.4011;3.3978;138.384;0.0077169
133;11;.;.;.;445.28;2;.;1;25;25;2;2;2;21.3;445.28;55;1.4011;3.3978;138.384;0.0077169
133;7;.;.;.;414.304;2;.;1;25;25;2;2;2;21.8;414.304;55;1.4011;3.3978;138.384;0.0077169
133;9;.;.;.;414.304;2;.;1;25;25;2;2;2;22.8;414.304;55;1.4011;3.3978;138.384;0.0077169
133;4;.;.;.;325.494;2;.;1;25;25;2;2;2;22.6;325.494;55;1.4011;3.3978;138.384;0.0077169
133;2;.;.;.;269.7695;2;.;1;25;25;2;2;2;23.4;269.7695;55;1.4011;3.3978;138.384;0.0077169
134;3;2350;.;.;.;.;.;1;100;100;1;1;2;23.3;.;55;0.13975;8.5411;87.48;0
134;4;2250;2;1;.;.;.;1;100;100;1;1;2;22.5;.;55;0.13975;8.5411;87.48;0
134;7;2150;1;1;.;.;.;1;100;100;1;1;2;21.3;.;55;0.13975;8.5411;87.48;0
134;14;2300;1;1;.;.;.;1;100;100;1;1;2;22.8;.;55;0.13975;8.5411;87.48;0
134;16;2100;.;.;.;.;.;1;100;100;1;1;2;21;.;55;0.13975;8.5411;87.48;0
134;0;.;.;.;87.48;2;.;1;100;100;1;1;2;22.6;.;55;0.13975;8.5411;87.48;0
134;30;.;.;.;342.216;2;.;1;100;100;1;1;2;24.1;342.216;55;0.13975;8.5411;87.48;0
134;28;.;.;.;300.8;2;.;1;100;100;1;1;2;23.8;300.8;55;0.13975;8.5411;87.48;0
134;25;.;.;.;242.592;2;.;1;100;100;1;1;2;24.5;242.592;55;0.13975;8.5411;87.48;0
134;23;.;.;.;183.9965;2;.;1;100;100;1;1;2;23.2;183.9965;55;0.13975;8.5411;87.48;0
134;14;.;.;.;151.552;2;.;1;100;100;1;1;2;22.8;151.552;55;0.13975;8.5411;87.48;0
134;16;.;.;.;142.228;2;.;1;100;100;1;1;2;21;142.228;55;0.13975;8.5411;87.48;0
134;4;.;.;.;131.4;2;.;1;100;100;1;1;2;22.5;131.4;55;0.13975;8.5411;87.48;0
134;2;.;.;.;114.376;2;.;1;100;100;1;1;2;23.3;114.376;55;0.13975;8.5411;87.48;0
134;18;.;.;.;109.6515;2;.;1;100;100;1;1;2;20;109.6515;55;0.13975;8.5411;87.48;0
134;21;.;.;.;109.6515;2;.;1;100;100;1;1;2;22.9;109.6515;55;0.13975;8.5411;87.48;0
134;7;.;.;.;89.376;2;.;1;100;100;1;1;2;21.3;89.376;55;0.13975;8.5411;87.48;0
134;9;.;.;.;67.228;2;.;1;100;100;1;1;2;20.3;67.228;55;0.13975;8.5411;87.48;0
134;11;.;.;.;57.6;2;.;1;100;100;1;1;2;20.3;57.6;55;0.13975;8.5411;87.48;0
136;3;0;.;.;.;.;.;1;0;0;2;0;2;26.2;.;55;1.4;3.87;118.5885;0.0077169
136;4;0;2;1;.;.;.;1;0;0;2;0;2;28.3;.;55;1.4;3.87;118.5885;0.0077169
136;7;0;1;1;.;.;.;1;0;0;2;0;2;28;.;55;1.4;3.87;118.5885;0.0077169
136;9;0;1;1;.;.;.;1;0;0;2;0;2;25.1;.;55;1.4;3.87;118.5885;0.0077169
136;11;0;2;1;.;.;.;1;0;0;2;0;2;22.9;.;55;1.4;3.87;118.5885;0.0077169
136;14;0;1;1;.;.;.;1;0;0;2;0;2;24.1;.;55;1.4;3.87;118.5885;0.0077169
136;16;0;.;.;.;.;.;1;0;0;2;0;2;23.9;.;55;1.4;3.87;118.5885;0.0077169
136;0;.;.;.;118.5885;2;.;1;0;0;2;0;2;25.4;.;55;1.4;3.87;118.5885;0.0077169
136;30;.;.;.;1459.3425;2;.;1;0;0;2;0;2;24.2;1459.3425;55;1.4;3.87;118.5885;0.0077169
136;28;.;.;.;1132.88;2;.;1;0;0;2;0;2;24.6;1132.88;55;1.4;3.87;118.5885;0.0077169
136;25;.;.;.;1104.558;2;.;1;0;0;2;0;2;24.7;1104.558;55;1.4;3.87;118.5885;0.0077169
136;23;.;.;.;852.9505;2;.;1;0;0;2;0;2;23.7;852.9505;55;1.4;3.87;118.5885;0.0077169
136;21;.;.;.;787.32;2;.;1;0;0;2;0;2;24;787.32;55;1.4;3.87;118.5885;0.0077169
136;18;.;.;.;721.287;2;.;1;0;0;2;0;2;23;721.287;55;1.4;3.87;118.5885;0.0077169
136;16;.;.;.;651.688;2;.;1;0;0;2;0;2;23.9;651.688;55;1.4;3.87;118.5885;0.0077169
136;14;.;.;.;534.1545;2;.;1;0;0;2;0;2;24.1;534.1545;55;1.4;3.87;118.5885;0.0077169
136;11;.;.;.;370.44;2;.;1;0;0;2;0;2;22.9;370.44;55;1.4;3.87;118.5885;0.0077169
136;7;.;.;.;302.6885;2;.;1;0;0;2;0;2;28;302.6885;55;1.4;3.87;118.5885;0.0077169
136;9;.;.;.;302.6885;2;.;1;0;0;2;0;2;25.1;302.6885;55;1.4;3.87;118.5885;0.0077169
136;4;.;.;.;229.992;2;.;1;0;0;2;0;2;28.3;229.992;55;1.4;3.87;118.5885;0.0077169
136;2;.;.;.;175.071;2;.;1;0;0;2;0;2;26.2;175.071;55;1.4;3.87;118.5885;0.0077169
137;3;2350;.;.;.;.;.;1;100;100;1;1;2;23.6;.;55;0.127;7.56;109.35;0
137;4;2250;2;1;.;.;.;1;100;100;1;1;2;22.5;.;55;0.127;7.56;109.35;0
137;7;2000;1;1;.;.;.;1;100;100;1;1;2;20;.;55;0.127;7.56;109.35;0
137;14;2300;1;1;.;.;.;1;100;100;1;1;2;23.1;.;55;0.127;7.56;109.35;0
137;16;2150;.;.;.;.;.;1;100;100;1;1;2;21.4;.;55;0.127;7.56;109.35;0
137;0;.;.;.;109.35;2;.;1;100;100;1;1;2;23;.;55;0.127;7.56;109.35;0
137;30;.;.;.;1175.836;2;.;1;100;100;1;1;2;25.2;1175.836;55;0.127;7.56;109.35;0
137;28;.;.;.;1071.648;2;.;1;100;100;1;1;2;25.1;1071.648;55;0.127;7.56;109.35;0
137;25;.;.;.;517.495;2;.;1;100;100;1;1;2;25.2;517.495;55;0.127;7.56;109.35;0
137;23;.;.;.;508.086;2;.;1;100;100;1;1;2;24.8;508.086;55;0.127;7.56;109.35;0
137;4;.;.;.;290.228;2;.;1;100;100;1;1;2;22.5;290.228;55;0.127;7.56;109.35;0
137;21;.;.;.;288.99;2;.;1;100;100;1;1;2;24.5;288.99;55;0.127;7.56;109.35;0
137;16;.;.;.;198.656;2;.;1;100;100;1;1;2;21.4;198.656;55;0.127;7.56;109.35;0
137;18;.;.;.;167.4;2;.;1;100;100;1;1;2;21.1;167.4;55;0.127;7.56;109.35;0
137;14;.;.;.;146.9795;2;.;1;100;100;1;1;2;23.1;146.9795;55;0.127;7.56;109.35;0
137;2;.;.;.;142.2;2;.;1;100;100;1;1;2;23.6;142.2;55;0.127;7.56;109.35;0
137;7;.;.;.;87.814;2;.;1;100;100;1;1;2;20;87.814;55;0.127;7.56;109.35;0
137;11;.;.;.;67.3745;2;.;1;100;100;1;1;2;20.2;67.3745;55;0.127;7.56;109.35;0
137;9;.;.;.;33.934;2;.;1;100;100;1;1;2;18.5;33.934;55;0.127;7.56;109.35;0
138;0;.;.;.;71.5275;2;.;1;6.25;6.25;2;2;2;26.6;.;55;1.4085;4.1972;71.5275;0.0077169
138;3;193.75;.;.;.;.;.;1;6.25;6.25;2;2;2;31.3;.;55;1.4085;4.1972;71.5275;0.0077169
138;4;168.75;2;1;.;.;.;1;6.25;6.25;2;2;2;26.9;.;55;1.4085;4.1972;71.5275;0.0077169
138;7;168.75;1;1;.;.;.;1;6.25;6.25;2;2;2;26.8;.;55;1.4085;4.1972;71.5275;0.0077169
138;9;175;1;1;.;.;.;1;6.25;6.25;2;2;2;27.5;.;55;1.4085;4.1972;71.5275;0.0077169
138;11;162.5;2;1;.;.;.;1;6.25;6.25;2;2;2;26.3;.;55;1.4085;4.1972;71.5275;0.0077169
138;14;175;1;1;.;.;.;1;6.25;6.25;2;2;2;27.5;.;55;1.4085;4.1972;71.5275;0.0077169
138;16;168.75;.;.;.;.;.;1;6.25;6.25;2;2;2;26.9;.;55;1.4085;4.1972;71.5275;0.0077169
138;30;.;.;.;451.25;2;.;1;6.25;6.25;2;2;2;26.6;451.25;55;1.4085;4.1972;71.5275;0.0077169
138;28;.;.;.;414.05;2;.;1;6.25;6.25;2;2;2;27;414.05;55;1.4085;4.1972;71.5275;0.0077169
138;25;.;.;.;383.328;2;.;1;6.25;6.25;2;2;2;28.9;383.328;55;1.4085;4.1972;71.5275;0.0077169
138;23;.;.;.;360.096;2;.;1;6.25;6.25;2;2;2;28.5;360.096;55;1.4085;4.1972;71.5275;0.0077169
138;21;.;.;.;265.2425;2;.;1;6.25;6.25;2;2;2;28.7;265.2425;55;1.4085;4.1972;71.5275;0.0077169
138;18;.;.;.;239.0625;2;.;1;6.25;6.25;2;2;2;26.7;239.0625;55;1.4085;4.1972;71.5275;0.0077169
138;16;.;.;.;227.8125;2;.;1;6.25;6.25;2;2;2;26.9;227.8125;55;1.4085;4.1972;71.5275;0.0077169
138;14;.;.;.;216.5625;2;.;1;6.25;6.25;2;2;2;27.5;216.5625;55;1.4085;4.1972;71.5275;0.0077169
138;9;.;.;.;196.992;2;.;1;6.25;6.25;2;2;2;27.5;196.992;55;1.4085;4.1972;71.5275;0.0077169
138;11;.;.;.;196.992;2;.;1;6.25;6.25;2;2;2;26.3;196.992;55;1.4085;4.1972;71.5275;0.0077169
138;7;.;.;.;191.808;2;.;1;6.25;6.25;2;2;2;26.8;191.808;55;1.4085;4.1972;71.5275;0.0077169
138;4;.;.;.;143.36;2;.;1;6.25;6.25;2;2;2;26.9;143.36;55;1.4085;4.1972;71.5275;0.0077169
138;2;.;.;.;87.808;2;.;1;6.25;6.25;2;2;2;31.3;87.808;55;1.4085;4.1972;71.5275;0.0077169
139;3;150;.;.;.;.;.;1;6.25;6.25;1;1;2;23.5;.;55;0.12764;8.2588;86.2125;0
139;4;143.75;2;1;.;.;.;1;6.25;6.25;1;1;2;22.5;.;55;0.12764;8.2588;86.2125;0
139;7;143.75;1;1;.;.;.;1;6.25;6.25;1;1;2;22.6;.;55;0.12764;8.2588;86.2125;0
139;9;143.75;1;1;.;.;.;1;6.25;6.25;1;1;2;22.8;.;55;0.12764;8.2588;86.2125;0
139;11;137.5;2;1;.;.;.;1;6.25;6.25;1;1;2;21.7;.;55;0.12764;8.2588;86.2125;0
139;14;143.75;1;1;.;.;.;1;6.25;6.25;1;1;2;22.9;.;55;0.12764;8.2588;86.2125;0
139;16;150;.;.;.;.;.;1;6.25;6.25;1;1;2;23.8;.;55;0.12764;8.2588;86.2125;0
139;0;.;.;.;86.2125;2;.;1;6.25;6.25;1;1;2;22.7;.;55;0.12764;8.2588;86.2125;0
139;30;.;.;.;2359.742;2;.;1;6.25;6.25;1;1;2;23.7;2359.742;55;0.12764;8.2588;86.2125;0
139;28;.;.;.;2075.7935;2;.;1;6.25;6.25;1;1;2;23.8;2075.7935;55;0.12764;8.2588;86.2125;0
139;25;.;.;.;1460.9375;2;.;1;6.25;6.25;1;1;2;24.3;1460.9375;55;0.12764;8.2588;86.2125;0
139;23;.;.;.;1412.964;2;.;1;6.25;6.25;1;1;2;23.7;1412.964;55;0.12764;8.2588;86.2125;0
139;21;.;.;.;1190.72;2;.;1;6.25;6.25;1;1;2;24;1190.72;55;0.12764;8.2588;86.2125;0
139;18;.;.;.;810.7;2;.;1;6.25;6.25;1;1;2;23.4;810.7;55;0.12764;8.2588;86.2125;0
139;16;.;.;.;699.84;2;.;1;6.25;6.25;1;1;2;23.8;699.84;55;0.12764;8.2588;86.2125;0
139;14;.;.;.;643.552;2;.;1;6.25;6.25;1;1;2;22.9;643.552;55;0.12764;8.2588;86.2125;0
139;11;.;.;.;405;2;.;1;6.25;6.25;1;1;2;21.7;405;55;0.12764;8.2588;86.2125;0
139;9;.;.;.;380.7;2;.;1;6.25;6.25;1;1;2;22.8;380.7;55;0.12764;8.2588;86.2125;0
139;7;.;.;.;355.743;2;.;1;6.25;6.25;1;1;2;22.6;355.743;55;0.12764;8.2588;86.2125;0
139;4;.;.;.;205.35;2;.;1;6.25;6.25;1;1;2;22.5;205.35;55;0.12764;8.2588;86.2125;0
139;2;.;.;.;106.1705;2;.;1;6.25;6.25;1;1;2;23.5;106.1705;55;0.12764;8.2588;86.2125;0
140;3;0;.;.;.;.;.;1;0;0;2;0;2;23.6;.;55;1.4;3.87;79.3305;0.0077169
140;4;0;2;1;.;.;.;1;0;0;2;0;2;23.6;.;55;1.4;3.87;79.3305;0.0077169
140;7;0;1;1;.;.;.;1;0;0;2;0;2;24.4;.;55;1.4;3.87;79.3305;0.0077169
140;9;0;1;1;.;.;.;1;0;0;2;0;2;25;.;55;1.4;3.87;79.3305;0.0077169
140;11;0;2;1;.;.;.;1;0;0;2;0;2;23.5;.;55;1.4;3.87;79.3305;0.0077169
140;14;0;1;1;.;.;.;1;0;0;2;0;2;24.8;.;55;1.4;3.87;79.3305;0.0077169
140;16;0;.;.;.;.;.;1;0;0;2;0;2;24.3;.;55;1.4;3.87;79.3305;0.0077169
140;0;.;.;.;79.3305;2;.;1;0;0;2;0;2;22.7;.;55;1.4;3.87;79.3305;0.0077169
140;30;.;.;.;2122.582;2;.;1;0;0;2;0;2;24.1;2122.582;55;1.4;3.87;79.3305;0.0077169
140;28;.;.;.;1992.144;2;.;1;0;0;2;0;2;24.7;1992.144;55;1.4;3.87;79.3305;0.0077169
140;25;.;.;.;1097.675;2;.;1;0;0;2;0;2;24.8;1097.675;55;1.4;3.87;79.3305;0.0077169
140;23;.;.;.;857.304;2;.;1;0;0;2;0;2;23.7;857.304;55;1.4;3.87;79.3305;0.0077169
140;21;.;.;.;808.992;2;.;1;0;0;2;0;2;23.3;808.992;55;1.4;3.87;79.3305;0.0077169
140;18;.;.;.;556.668;2;.;1;0;0;2;0;2;23.8;556.668;55;1.4;3.87;79.3305;0.0077169
140;16;.;.;.;480.298;2;.;1;0;0;2;0;2;24.3;480.298;55;1.4;3.87;79.3305;0.0077169
140;14;.;.;.;419.05;2;.;1;0;0;2;0;2;24.8;419.05;55;1.4;3.87;79.3305;0.0077169
140;11;.;.;.;355.2;2;.;1;0;0;2;0;2;23.5;355.2;55;1.4;3.87;79.3305;0.0077169
140;9;.;.;.;345.744;2;.;1;0;0;2;0;2;25;345.744;55;1.4;3.87;79.3305;0.0077169
140;7;.;.;.;261.121;2;.;1;0;0;2;0;2;24.4;261.121;55;1.4;3.87;79.3305;0.0077169
140;4;.;.;.;146.072;2;.;1;0;0;2;0;2;23.6;146.072;55;1.4;3.87;79.3305;0.0077169
140;2;.;.;.;126.852;2;.;1;0;0;2;0;2;23.6;126.852;55;1.4;3.87;79.3305;0.0077169
147;3;2700;.;.;.;.;.;1;100;100;1;1;2;26.8;.;55;0.127;7.56;87.079;0
147;4;2500;2;1;.;.;.;1;100;100;1;1;2;25.1;.;55;0.127;7.56;87.079;0
147;7;2350;1;1;.;.;.;1;100;100;1;1;2;23.7;.;55;0.127;7.56;87.079;0
147;14;2650;1;1;.;.;.;1;100;100;1;1;2;26.3;.;55;0.127;7.56;87.079;0
147;16;2500;.;.;.;.;.;1;100;100;1;1;2;25.1;.;55;0.127;7.56;87.079;0
147;0;.;.;.;87.079;2;.;1;100;100;1;1;2;26.1;.;55;0.127;7.56;87.079;0
147;30;.;.;.;866.2375;2;.;1;100;100;1;1;2;27.5;866.2375;55;0.127;7.56;87.079;0
147;28;.;.;.;651.688;2;.;1;100;100;1;1;2;27.6;651.688;55;0.127;7.56;87.079;0
147;25;.;.;.;435.655;2;.;1;100;100;1;1;2;28.7;435.655;55;0.127;7.56;87.079;0
147;23;.;.;.;363.968;2;.;1;100;100;1;1;2;28.3;363.968;55;0.127;7.56;87.079;0
147;21;.;.;.;235.468;2;.;1;100;100;1;1;2;28.7;235.468;55;0.127;7.56;87.079;0
147;4;.;.;.;177.45;2;.;1;100;100;1;1;2;25.1;177.45;55;0.127;7.56;87.079;0
147;2;.;.;.;136.462;2;.;1;100;100;1;1;2;26.8;136.462;55;0.127;7.56;87.079;0
147;18;.;.;.;97.344;2;.;1;100;100;1;1;2;26.2;97.344;55;0.127;7.56;87.079;0
147;14;.;.;.;83.824;2;.;1;100;100;1;1;2;26.3;83.824;55;0.127;7.56;87.079;0
147;16;.;.;.;79.768;2;.;1;100;100;1;1;2;25.1;79.768;55;0.127;7.56;87.079;0
147;7;.;.;.;65.1655;2;.;1;100;100;1;1;2;23.7;65.1655;55;0.127;7.56;87.079;0
147;11;.;.;.;56.144;2;.;1;100;100;1;1;2;24.1;56.144;55;0.127;7.56;87.079;0
147;9;.;.;.;11.2995;2;.;1;100;100;1;1;2;22.8;11.2995;55;0.127;7.56;87.079;0
149;0;.;.;.;75.843;2;.;1;25;25;2;2;2;22.7;.;55;1.4043;4.478;75.843;0.0077169
149;3;575;.;.;.;.;.;1;25;25;2;2;2;23;.;55;1.4043;4.478;75.843;0.0077169
149;4;550;2;1;.;.;.;1;25;25;2;2;2;22.1;.;55;1.4043;4.478;75.843;0.0077169
149;7;575;1;1;.;.;.;1;25;25;2;2;2;22.9;.;55;1.4043;4.478;75.843;0.0077169
149;9;575;1;1;.;.;.;1;25;25;2;2;2;23.4;.;55;1.4043;4.478;75.843;0.0077169
149;11;550;2;1;.;.;.;1;25;25;2;2;2;22.2;.;55;1.4043;4.478;75.843;0.0077169
149;14;600;1;1;.;.;.;1;25;25;2;2;2;23.7;.;55;1.4043;4.478;75.843;0.0077169
149;16;600;.;.;.;.;.;1;25;25;2;2;2;23.6;.;55;1.4043;4.478;75.843;0.0077169
149;30;.;.;.;1986.9895;2;.;1;25;25;2;2;2;24.9;1986.9895;55;1.4043;4.478;75.843;0.0077169
149;28;.;.;.;1585.575;2;.;1;25;25;2;2;2;24.9;1585.575;55;1.4043;4.478;75.843;0.0077169
149;25;.;.;.;1470.3;2;.;1;25;25;2;2;2;25.4;1470.3;55;1.4043;4.478;75.843;0.0077169
149;23;.;.;.;1134.806;2;.;1;25;25;2;2;2;25;1134.806;55;1.4043;4.478;75.843;0.0077169
149;21;.;.;.;903.222;2;.;1;25;25;2;2;2;24.9;903.222;55;1.4043;4.478;75.843;0.0077169
149;18;.;.;.;609.854;2;.;1;25;25;2;2;2;23.6;609.854;55;1.4043;4.478;75.843;0.0077169
149;16;.;.;.;583.358;2;.;1;25;25;2;2;2;23.6;583.358;55;1.4043;4.478;75.843;0.0077169
149;14;.;.;.;393.7625;2;.;1;25;25;2;2;2;23.7;393.7625;55;1.4043;4.478;75.843;0.0077169
149;11;.;.;.;254.016;2;.;1;25;25;2;2;2;22.2;254.016;55;1.4043;4.478;75.843;0.0077169
149;9;.;.;.;202.005;2;.;1;25;25;2;2;2;23.4;202.005;55;1.4043;4.478;75.843;0.0077169
149;7;.;.;.;188.538;2;.;1;25;25;2;2;2;22.9;188.538;55;1.4043;4.478;75.843;0.0077169
149;4;.;.;.;146.202;2;.;1;25;25;2;2;2;22.1;146.202;55;1.4043;4.478;75.843;0.0077169
149;2;.;.;.;85.176;2;.;1;25;25;2;2;2;23;85.176;55;1.4043;4.478;75.843;0.0077169
155;3;0;.;.;.;.;.;1;0;0;2;0;2;27.3;.;55;1.4;3.87;105.875;0.0077169
155;4;0;2;1;.;.;.;1;0;0;2;0;2;27.5;.;55;1.4;3.87;105.875;0.0077169
155;7;0;1;1;.;.;.;1;0;0;2;0;2;28.2;.;55;1.4;3.87;105.875;0.0077169
155;9;0;1;1;.;.;.;1;0;0;2;0;2;28.7;.;55;1.4;3.87;105.875;0.0077169
155;11;0;2;1;.;.;.;1;0;0;2;0;2;27.9;.;55;1.4;3.87;105.875;0.0077169
155;14;0;1;1;.;.;.;1;0;0;2;0;2;28.6;.;55;1.4;3.87;105.875;0.0077169
155;16;0;.;.;.;.;.;1;0;0;2;0;2;29;.;55;1.4;3.87;105.875;0.0077169
155;0;.;.;.;105.875;2;.;1;0;0;2;0;2;26;.;55;1.4;3.87;105.875;0.0077169
155;25;.;.;.;2251.08;2;.;1;0;0;2;0;2;29.6;2251.08;55;1.4;3.87;105.875;0.0077169
155;21;.;.;.;1724.05;2;.;1;0;0;2;0;2;28.9;1724.05;55;1.4;3.87;105.875;0.0077169
155;23;.;.;.;1637.784;2;.;1;0;0;2;0;2;28.5;1637.784;55;1.4;3.87;105.875;0.0077169
155;18;.;.;.;1516.6985;2;.;1;0;0;2;0;2;28;1516.6985;55;1.4;3.87;105.875;0.0077169
155;16;.;.;.;1494.954;2;.;1;0;0;2;0;2;29;1494.954;55;1.4;3.87;105.875;0.0077169
155;14;.;.;.;816.48;2;.;1;0;0;2;0;2;28.6;816.48;55;1.4;3.87;105.875;0.0077169
155;11;.;.;.;730.08;2;.;1;0;0;2;0;2;27.9;730.08;55;1.4;3.87;105.875;0.0077169
155;9;.;.;.;692.224;2;.;1;0;0;2;0;2;28.7;692.224;55;1.4;3.87;105.875;0.0077169
155;7;.;.;.;648.96;2;.;1;0;0;2;0;2;28.2;648.96;55;1.4;3.87;105.875;0.0077169
155;4;.;.;.;356.328;2;.;1;0;0;2;0;2;27.5;356.328;55;1.4;3.87;105.875;0.0077169
155;2;.;.;.;167.706;2;.;1;0;0;2;0;2;27.3;167.706;55;1.4;3.87;105.875;0.0077169
156;0;.;.;.;97.47;2;.;1;6.25;6.25;2;2;2;29.4;.;55;1.4048;3.951;97.47;0.0077169
156;3;187.5;.;.;.;.;.;1;6.25;6.25;2;2;2;30.1;.;55;1.4048;3.951;97.47;0.0077169
156;4;181.25;2;1;.;.;.;1;6.25;6.25;2;2;2;29.4;.;55;1.4048;3.951;97.47;0.0077169
156;7;187.5;1;1;.;.;.;1;6.25;6.25;2;2;2;30.2;.;55;1.4048;3.951;97.47;0.0077169
156;9;187.5;1;1;.;.;.;1;6.25;6.25;2;2;2;30.4;.;55;1.4048;3.951;97.47;0.0077169
156;11;181.25;2;1;.;.;.;1;6.25;6.25;2;2;2;29.1;.;55;1.4048;3.951;97.47;0.0077169
156;14;181.25;1;1;.;.;.;1;6.25;6.25;2;2;2;29.2;.;55;1.4048;3.951;97.47;0.0077169
156;16;181.25;.;.;.;.;.;1;6.25;6.25;2;2;2;29.3;.;55;1.4048;3.951;97.47;0.0077169
156;30;.;.;.;1139.9085;2;.;1;6.25;6.25;2;2;2;30.2;1139.9085;55;1.4048;3.951;97.47;0.0077169
156;28;.;.;.;995.588;2;.;1;6.25;6.25;2;2;2;29.8;995.588;55;1.4048;3.951;97.47;0.0077169
156;25;.;.;.;972;2;.;1;6.25;6.25;2;2;2;29.4;972;55;1.4048;3.951;97.47;0.0077169
156;23;.;.;.;914.4;2;.;1;6.25;6.25;2;2;2;29.8;914.4;55;1.4048;3.951;97.47;0.0077169
156;21;.;.;.;686.816;2;.;1;6.25;6.25;2;2;2;29.9;686.816;55;1.4048;3.951;97.47;0.0077169
156;18;.;.;.;494.816;2;.;1;6.25;6.25;2;2;2;28.7;494.816;55;1.4048;3.951;97.47;0.0077169
156;16;.;.;.;403.971;2;.;1;6.25;6.25;2;2;2;29.3;403.971;55;1.4048;3.951;97.47;0.0077169
156;14;.;.;.;290.2065;2;.;1;6.25;6.25;2;2;2;29.2;290.2065;55;1.4048;3.951;97.47;0.0077169
156;11;.;.;.;271.4835;2;.;1;6.25;6.25;2;2;2;29.1;271.4835;55;1.4048;3.951;97.47;0.0077169
156;9;.;.;.;211.722;2;.;1;6.25;6.25;2;2;2;30.4;211.722;55;1.4048;3.951;97.47;0.0077169
156;7;.;.;.;188.538;2;.;1;6.25;6.25;2;2;2;30.2;188.538;55;1.4048;3.951;97.47;0.0077169
156;4;.;.;.;172.062;2;.;1;6.25;6.25;2;2;2;29.4;172.062;55;1.4048;3.951;97.47;0.0077169
156;2;.;.;.;167.706;2;.;1;6.25;6.25;2;2;2;30.1;167.706;55;1.4048;3.951;97.47;0.0077169
157;3;2600;.;.;.;.;.;1;100;100;2;2;2;26;.;55;1.4002;3.6764;77.5;0.0077169
157;4;2400;2;1;.;.;.;1;100;100;2;2;2;24.4;.;55;1.4002;3.6764;77.5;0.0077169
157;7;2400;1;1;.;.;.;1;100;100;2;2;2;23.8;.;55;1.4002;3.6764;77.5;0.0077169
157;9;2400;1;1;.;.;.;1;100;100;2;2;2;24;.;55;1.4002;3.6764;77.5;0.0077169
157;11;2200;2;1;.;.;.;1;100;100;2;2;2;22.1;.;55;1.4002;3.6764;77.5;0.0077169
157;14;2400;1;1;.;.;.;1;100;100;2;2;2;23.5;.;55;1.4002;3.6764;77.5;0.0077169
157;16;2300;.;.;.;.;.;1;100;100;2;2;2;23;.;55;1.4002;3.6764;77.5;0.0077169
157;0;.;.;.;77.5;2;.;1;100;100;2;2;2;25.7;.;55;1.4002;3.6764;77.5;0.0077169
157;4;.;.;.;152.1;2;.;1;100;100;2;2;2;24.4;152.1;55;1.4002;3.6764;77.5;0.0077169
157;2;.;.;.;129.6;2;.;1;100;100;2;2;2;26;129.6;55;1.4002;3.6764;77.5;0.0077169
157;7;.;.;.;66.27;2;.;1;100;100;2;2;2;23.8;66.27;55;1.4002;3.6764;77.5;0.0077169
157;9;.;.;.;25.432;2;.;1;100;100;2;2;2;24;25.432;55;1.4002;3.6764;77.5;0.0077169
157;11;.;.;.;13.5;2;.;1;100;100;2;2;2;22.1;13.5;55;1.4002;3.6764;77.5;0.0077169
157;14;.;.;.;6;2;.;1;100;100;2;2;2;23.5;6;55;1.4002;3.6764;77.5;0.0077169
161;3;156.25;.;.;.;.;.;1;6.25;6.25;1;1;2;24.8;.;55;0.13352;8.2143;102.602;0
161;4;156.25;2;1;.;.;.;1;6.25;6.25;1;1;2;24.8;.;55;0.13352;8.2143;102.602;0
161;7;156.25;1;1;.;.;.;1;6.25;6.25;1;1;2;25.2;.;55;0.13352;8.2143;102.602;0
161;9;162.5;1;1;.;.;.;1;6.25;6.25;1;1;2;25.7;.;55;0.13352;8.2143;102.602;0
161;11;150;2;1;.;.;.;1;6.25;6.25;1;1;2;23.9;.;55;0.13352;8.2143;102.602;0
161;14;162.5;1;1;.;.;.;1;6.25;6.25;1;1;2;25.5;.;55;0.13352;8.2143;102.602;0
161;16;162.5;.;.;.;.;.;1;6.25;6.25;1;1;2;26.1;.;55;0.13352;8.2143;102.602;0
161;0;.;.;.;102.602;2;.;1;6.25;6.25;1;1;2;24.4;.;55;0.13352;8.2143;102.602;0
161;30;.;.;.;2156.544;2;.;1;6.25;6.25;1;1;2;27.8;2156.544;55;0.13352;8.2143;102.602;0
